;export_buildings.txt DO NOT REMOVE THIS LINE, IT IS NEEDED FOR THE IDE PLUGIN TO WORK

;repairs, dismantles, and upgrades
{generic_repair}	REPAIR
{temple_of_horse_large_temple_gauls_desc}  TODO: Write me
{temple_of_horse_large_temple_gauls_desc_short}  TODO: Write me

;temple_of_horse_awesome_temple
{temple_of_horse_awesome_temple}  TODO: Write me
{temple_of_horse_awesome_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_horse_awesome_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_horse_awesome_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_awesome_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_awesome_temple_slave}  TODO: Write me
{temple_of_horse_awesome_temple_slave_desc}  TODO: Write me
{temple_of_horse_awesome_temple_slave_desc_short}  TODO: Write me

;temple_of_horse_pantheon
{temple_of_horse_pantheon}  TODO: Write me
{temple_of_horse_pantheon_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_horse_pantheon_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_horse_pantheon_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_pantheon_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_pantheon_slave}  TODO: Write me
{temple_of_horse_pantheon_slave_desc}  TODO: Write me
{temple_of_horse_pantheon_slave_desc_short}  TODO: Write me

;temple_of_hunting_shrine
{temple_of_hunting_shrine}  TODO: Write me
{temple_of_hunting_shrine_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_hunting_shrine_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_hunting_shrine_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_shrine_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_shrine_spain}  TODO: Write me
{temple_of_hunting_shrine_spain_desc}  TODO: Write me
{temple_of_hunting_shrine_spain_desc_short}  TODO: Write me

{temple_of_hunting_shrine_gauls}  TODO: Write me
{temple_of_hunting_shrine_gauls_desc}  TODO: Write me
{temple_of_hunting_shrine_gauls_desc_short}  TODO: Write me

{temple_of_hunting_shrine_macedon}  TODO: Write me
{temple_of_hunting_shrine_macedon_desc}  TODO: Write me
{temple_of_hunting_shrine_macedon_desc_short}  TODO: Write me

;temple_of_hunting_temple
{temple_of_hunting_temple}  TODO: Write me
{temple_of_hunting_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_hunting_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_hunting_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_temple_spain}  TODO: Write me
{temple_of_hunting_temple_spain_desc}  TODO: Write me
{temple_of_hunting_temple_spain_desc_short}  TODO: Write me

{temple_of_hunting_temple_gauls}  TODO: Write me
{temple_of_hunting_temple_gauls_desc}  TODO: Write me
{temple_of_hunting_temple_gauls_desc_short}  TODO: Write me

{temple_of_hunting_temple_macedon}  TODO: Write me
{temple_of_hunting_temple_macedon_desc}  TODO: Write me
{temple_of_hunting_temple_macedon_desc_short}  TODO: Write me

;temple_of_hunting_large_temple
{temple_of_hunting_large_temple}  TODO: Write me
{temple_of_hunting_large_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_hunting_large_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_hunting_large_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_large_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_large_temple_spain}  TODO: Write me
{temple_of_hunting_large_temple_spain_desc}  TODO: Write me
{temple_of_hunting_large_temple_spain_desc_short}  TODO: Write me

{temple_of_hunting_large_temple_gauls}  TODO: Write me
{temple_of_hunting_large_temple_gauls_desc}  TODO: Write me
{temple_of_hunting_large_temple_gauls_desc_short}  TODO: Write me

{temple_of_hunting_large_temple_macedon}  TODO: Write me
{temple_of_hunting_large_temple_macedon_desc}  TODO: Write me
{temple_of_hunting_large_temple_macedon_desc_short}  TODO: Write me

;temple_of_hunting_awesome_temple
{temple_of_hunting_awesome_temple}  TODO: Write me
{temple_of_hunting_awesome_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_hunting_awesome_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_hunting_awesome_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_awesome_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_awesome_temple_macedon}  TODO: Write me
{temple_of_hunting_awesome_temple_macedon_desc}  TODO: Write me
{temple_of_hunting_awesome_temple_macedon_desc_short}  TODO: Write me

;temple_of_hunting_pantheon
{temple_of_hunting_pantheon}  TODO: Write me
{temple_of_hunting_pantheon_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_hunting_pantheon_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_hunting_pantheon_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_hunting_pantheon_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_hunting_pantheon_macedon}  TODO: Write me
{temple_of_hunting_pantheon_macedon_desc}  TODO: Write me
{temple_of_hunting_pantheon_macedon_desc_short}  TODO: Write me

;temple_of_justice_shrine
{temple_of_justice_shrine}  TODO: Write me
{temple_of_justice_shrine_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_justice_shrine_desc_short}  WARNING! This baseline short description should never appear on screen!
